data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,151848674,14.000,1,13161874
2022,12,166743518,50.000,5,15263804
2022,1,151848633,0.100,1,13161867
2022,5,151848555,1.000,9,13161849
2022,5,151848575,1.000,9,13161856
2022,5,151848636,1.600,1,13161868
2022,5,151848699,0.609,1,13161880
2022,5,153137664,5.270,1,13361256
2022,5,153137768,0.100,9,13361270
2022,5,153137823,26.000,1,13361281
2022,5,153137683,3.000,9,13361258
2022,5,153137727,1.500,1,13361266
2022,6,153137707,1.000,1,13361259
2022,5,153137781,28.000,1,13361271
2022,5,153137813,2.000,1,13361276
2022,5,153137812,4.900,1,13361274
2022,8,153137812,2.000,1,13361275
2022,5,153137839,16.000,3,13361282
2022,12,154495175,0.300,1,13564783
2022,5,156681869,35.000,1,13874776
2022,5,156682017,3.670,3,13874801
2022,12,156681958,0.300,1,13874791
2022,5,156682029,1.300,1,13874805
2022,5,156682033,0.500,1,13874806
2022,5,156682123,36.000,1,13874826
2022,5,156682092,7.000,1,13874819
2022,8,166743351,5.000,9,15263755
2022,8,166743351,1.100,1,15263756
2022,12,166743351,10.900,1,15263757
2022,5,160553626,1.000,1,14414890
2022,5,160553479,1.000,1,14414853
2022,5,160553481,37.300,1,14414854
2022,5,160553500,1.000,1,14414858
2022,12,160553597,1.000,11,14414879
2022,16,160553597,1.000,11,14414880
2022,5,160553507,2.400,1,14414860
2022,5,160553566,1.000,1,14414873
2022,5,160553573,0.001,1,14414874
2022,5,160553575,0.001,1,14414875
2022,5,160553734,0.001,1,14414909
2022,5,160553780,30.000,1,14414918
2022,12,160553730,1.100,1,14414908
2022,5,162596028,1.000,1,14683591
2022,12,162596006,0.700,1,14683581
2022,5,162595993,1.000,11,14683575
2022,5,162596001,1.000,11,14683579
2022,5,162596042,2.300,1,14683598
2022,12,163311025,0.100,1,14772178
2022,8,162596250,4.000,9,14683671
2022,8,162596250,7.500,1,14683672
2022,12,162596250,1.100,3,14683673
2022,8,162596269,9.000,9,14683683
2022,5,151848644,0.200,7,13161869
2022,8,151861578,1.000,1,13165069
2022,5,151861608,1.000,3,13165077
2022,12,151861293,1.000,1,13164966
2022,5,151861317,0.080,3,13164974
2022,5,151861356,12.000,1,13164993
2022,5,151861373,1.000,1,13164998
2022,5,151861409,14.100,1,13165009
2022,5,151861303,2.000,1,13164968
2022,12,151861388,0.500,1,13165003
2022,1,151861425,3.800,1,13165016
2022,5,151861425,28.500,1,13165017
2022,15,151861425,20.500,1,13165018
2022,5,151861442,5.000,1,13165024
2022,5,151861329,1.000,1,13164977
2022,12,151861329,0.500,1,13164978
2022,5,151861319,7.100,1,13164975
2022,5,151861343,30.000,1,13164984
2022,2,151861383,1.000,1,13165000
2022,5,151861408,5.000,1,13165008
2022,5,151861421,25.300,1,13165014
2022,5,151861446,50.000,1,13165026
2022,5,151861492,8.000,1,13165046
2022,5,151861519,2.000,1,13165052
2022,5,151861549,6.800,1,13165061
2022,1,151861353,2.900,1,13164990
2022,5,151861353,8.500,1,13164991
2022,16,151861353,2.500,9,13164992
2022,12,151861741,0.500,1,13165117
2022,12,160569719,18.000,1,14418293
2022,5,147060733,1.000,3,12477717
2022,5,148391286,2.100,1,12666244
2022,5,147060969,1.900,1,12477780
2022,12,147060773,1.000,1,12477726
2022,1,147060885,2.000,1,12477750
2022,12,147060885,4.000,3,12477751
2022,2,148391409,0.500,1,12666254
2022,5,148391409,2.000,1,12666255
2022,5,148391369,1.000,1,12666252
2022,15,151862218,4.000,9,13165234
2022,5,151862333,5.000,1,13165256
2022,8,151862333,3.000,9,13165257
2022,15,151862425,36.500,9,13165270
2022,12,151862412,0.470,1,13165267
2022,5,151862528,8.330,1,13165290
2022,5,151862446,8.000,1,13165274
2022,5,151862635,4.000,1,13165310
2022,5,154505429,3.000,1,13567235
2022,16,154505429,0.001,1,13567236
2022,5,151862634,0.500,1,13165309
2022,5,151862710,2.000,1,13165325
2022,16,151862710,1.000,9,13165326
2022,5,151862739,3.500,1,13165330
2022,5,153144596,6.050,1,13362819
2022,12,153144596,22.000,1,13362820
2022,12,156686428,0.440,1,13875994
2022,5,151862729,2.000,1,13165327
2022,5,151862967,14.040,1,13165383
2022,5,151862691,1.000,1,13165323
2022,5,160569731,0.040,3,14418296
2022,5,151862761,13.000,1,13165334
2022,12,151862761,7.000,1,13165336
2022,16,151862761,11.000,9,13165337
2022,5,151862762,0.500,1,13165335
2022,16,151862783,9.000,9,13165342
2022,5,151862806,1.000,1,13165347
2022,5,151862887,17.000,1,13165364
2022,15,151862887,1.000,9,13165365
2022,5,151862778,8.000,1,13165340
2022,5,151862892,1.000,1,13165369
2022,5,151862939,2.000,1,13165378
2022,8,151862883,2.000,9,13165363
2022,5,151862909,3.000,3,13165372
2022,5,151862824,11.100,1,13165352
2022,12,151862921,0.500,1,13165376
2022,5,151862864,0.290,1,13165358
2022,12,151862864,0.270,1,13165359
2022,8,151862943,1.000,9,13165380
2022,2,156686457,1.750,1,13876000
2022,5,154505763,5.100,1,13567325
2022,12,154505763,1.300,1,13567326
2022,5,151863086,4.000,1,13165403
2022,5,151863003,1.500,1,13165391
2022,5,151863046,35.020,3,13165393
2022,12,151863087,0.440,3,13165404
2022,5,151863057,5.000,3,13165394
2022,16,151863057,59.000,1,13165395
2022,5,151863465,4.300,1,13165482
2022,12,151863149,31.400,1,13165418
2022,5,151863598,1.000,1,13165505
2022,5,160569872,2.900,1,14418318
2022,5,151863344,1.000,1,13165463
2022,16,151863474,2.000,9,13165483
2022,5,151863667,1.900,1,13165519
2022,12,153144770,0.500,1,13362850
2022,12,153144858,0.060,3,13362868
2022,5,153144752,4.000,1,13362844
2022,1,162602068,4.300,1,14685103
2022,5,153145031,1.000,1,13362896
2022,5,153145043,10.000,1,13362897
2022,5,153145147,0.500,3,13362913
2022,2,153145189,0.100,1,13362918
2022,5,153145226,7.700,1,13362923
2022,5,153145169,7.770,1,13362917
2022,2,163316007,0.050,1,14773264
2022,5,153145066,0.820,1,13362902
2022,5,153145344,19.000,1,13362941
2022,12,153145274,0.700,1,13362930
2022,5,153145323,0.270,3,13362936
2022,15,153145323,14.000,9,13362937
2022,2,153145543,0.010,1,13362969
2022,5,153145402,0.050,3,13362953
2022,5,154505629,5.000,1,13567286
2022,1,153145373,0.200,1,13362948
2022,5,153145436,3.310,1,13362956
2022,12,153145552,0.500,1,13362971
2022,5,153145656,0.100,1,13362983
2022,5,153145508,0.200,1,13362965
2022,1,153145561,1.000,1,13362973
2022,8,153145561,3.000,1,13362974
2022,5,153145677,2.000,1,13362989
2022,8,155809486,1.000,1,13761377
2022,12,155809486,1.000,1,13761378
2022,1,160570934,3.500,1,14418512
2022,12,160570934,0.500,1,14418513
2022,2,155809530,0.005,1,13761382
2022,12,155809530,0.005,1,13761383
2022,15,155809530,1.000,9,13761384
2022,5,154505717,28.000,1,13567310
2022,5,154505739,4.000,1,13567322
2022,2,154505721,0.500,1,13567311
2022,8,154505721,10.000,9,13567312
2022,12,154505788,2.000,1,13567332
2022,5,154505910,44.001,1,13567371
2022,5,154505850,5.000,1,13567354
2022,5,157604532,23.000,1,14012617
2022,12,163316065,10.000,1,14773273
2022,12,154505871,0.002,1,13567359
2022,5,154505875,1.300,1,13567360
2022,8,154505875,2.000,9,13567361
2022,12,154505875,2.700,1,13567362
2022,5,155809474,7.000,1,13761373
2022,12,155809474,17.000,1,13761374
2022,5,155809583,7.480,1,13761387
2022,5,155809670,0.200,1,13761399
2022,12,155809670,0.110,1,13761400
2022,5,155809544,6.500,1,13761385
2022,12,155809560,5.600,1,13761386
2022,5,155809724,5.000,1,13761402
2022,5,155809808,28.500,1,13761421
2022,5,156686570,6.000,1,13876029
2022,5,155809748,1.710,1,13761405
2022,12,155809628,0.210,3,13761392
2022,5,155809783,1.000,1,13761415
2022,12,155809783,3.000,1,13761416
2022,5,155809599,4.000,1,13761388
2022,2,157604147,1.640,1,14012573
2022,5,157604147,0.670,1,14012574
2022,8,157604147,29.500,9,14012575
2022,12,155809648,0.550,1,13761394
2022,12,156686742,0.100,1,13876078
2022,12,155809795,1.000,1,13761418
2022,12,156686579,0.590,1,13876030
2022,5,155809865,3.500,1,13761430
2022,4,155809994,1.000,1,13761446
2022,12,155810107,7.000,1,13761480
2022,16,155810107,1.000,1,13761481
2022,5,155809962,16.000,1,13761443
2022,5,156686687,0.500,1,13876064
2022,12,156686687,0.400,1,13876065
2022,5,156686750,8.000,1,13876079
2022,12,156686699,2.000,1,13876069
2022,13,156686733,4.000,9,13876075
2022,5,156686839,3.000,1,13876095
2022,5,156687015,0.300,1,13876127
2022,5,157604237,0.200,1,14012583
2022,2,156686762,1.120,1,13876081
2022,8,156686762,53.510,1,13876082
2022,5,156686779,1.940,1,13876087
2022,12,156686779,1.120,1,13876088
2022,2,156687010,0.700,1,13876125
2022,5,156686998,8.000,1,13876121
2022,5,156686833,1.800,1,13876093
2022,5,156686865,1.000,1,13876104
2022,5,160571086,57.000,1,14418542
2022,5,157604539,12.000,3,14012619
2022,5,157604490,38.000,1,14012611
2022,15,157604632,1.000,9,14012634
2022,5,157604518,0.100,1,14012613
2022,5,157604602,0.010,1,14012628
2022,12,157604620,7.500,1,14012631
2022,5,157604578,3.000,9,14012622
2022,5,157604578,19.000,1,14012623
2022,15,157604601,5.000,9,14012627
2022,5,157604664,5.400,1,14012638
2022,2,160570322,0.010,1,14418388
2022,16,160570307,0.090,1,14418386
2022,2,160570342,0.100,1,14418392
2022,5,160570342,7.000,1,14418393
2022,5,160570348,9.000,1,14418395
2022,12,160570391,32.900,1,14418404
2022,5,160570767,9.000,1,14418469
2022,8,160570767,0.010,1,14418470
2022,5,160570773,2.000,1,14418471
2022,5,165525882,9.000,1,15083072
2022,5,160570535,5.250,1,14418430
2022,8,160570588,30.000,5,14418442
2022,13,160570588,0.500,9,14418443
2022,5,160570613,0.010,1,14418445
2022,12,160570777,0.350,1,14418472
2022,12,160570787,2.000,1,14418476
2022,5,160570789,2.000,1,14418477
2022,12,160570789,0.200,1,14418478
2022,5,160571684,9.000,1,14418723
2022,12,160571684,12.000,1,14418724
2022,5,160570713,0.900,1,14418462
2022,5,160570735,2.000,1,14418464
2022,5,160571388,2.100,1,14418614
2022,12,160571388,0.300,1,14418615
2022,12,160571398,1.000,1,14418617
2022,16,160571398,1.000,9,14418618
2022,12,160571405,0.200,1,14418621
2022,2,165525909,3.000,1,15083075
2022,5,166752057,1.000,1,15265620
2022,2,160570845,1.100,1,14418490
2022,5,160570845,3.000,1,14418491
2022,7,160570816,2.000,9,14418483
2022,5,160570862,1.900,1,14418496
2022,5,160572375,2.330,1,14418976
2022,16,160572375,6.750,9,14418977
2022,5,160570912,2.000,1,14418508
2022,12,160570912,0.400,1,14418509
2022,5,160571023,2.000,1,14418530
2022,12,160571003,1.700,1,14418528
2022,13,160571003,2.000,9,14418529
2022,5,160571065,1.640,1,14418539
2022,5,160571080,1.300,1,14418540
2022,2,162602251,1.400,1,14685131
2022,12,162602312,0.100,1,14685139
2022,12,162602313,0.900,1,14685140
2022,5,162602533,5.000,1,14685170
2022,12,162602570,0.100,1,14685177
2022,5,162602268,80.000,1,14685135
2022,12,162602263,4.340,1,14685134
2022,12,162602280,3.000,1,14685136
2022,5,162602297,1.000,1,14685137
2022,5,162602409,1.000,1,14685150
2022,12,162602409,15.880,1,14685151
2022,12,162602378,3.300,1,14685146
2022,5,162602401,0.500,1,14685149
2022,2,162602442,0.010,1,14685154
2022,5,162602516,7.000,1,14685167
2022,12,162602516,1.000,1,14685168
2022,4,151870646,7.000,1,13167356
2022,8,151870646,2.500,1,13167357
2022,12,151870646,35.200,1,13167358
2022,8,151870498,0.010,1,13167336
2022,12,151870539,0.330,1,13167338
2022,5,151870564,7.300,1,13167341
2022,2,151870608,0.500,1,13167352
2022,12,151870608,0.700,1,13167353
2022,15,153150735,1.000,9,13363916
2022,4,153150528,1.000,7,13363867
2022,5,153150573,2.050,1,13363874
2022,12,153150573,5.400,1,13363875
2022,12,153150560,1.000,11,13363872
2022,5,153150616,0.010,1,13363883
2022,12,153150663,0.750,1,13363895
2022,16,153150787,1.000,5,13363928
2022,12,154509657,0.350,1,13568265
2022,5,154509676,0.317,1,13568268
2022,5,154509753,16.650,1,13568298
2022,5,154509753,1.000,11,13568299
2022,4,154509798,0.350,1,13568311
2022,8,154509744,2.100,1,13568294
2022,12,154509744,0.900,1,13568295
2022,12,154509684,3.000,1,13568272
2022,12,154509772,0.010,1,13568305
2022,12,154509762,1.000,1,13568302
2022,5,154509752,1.800,1,13568297
2022,3,155812606,1.000,7,13761983
2022,12,154509847,0.800,1,13568327
2022,5,154509733,20.500,1,13568289
2022,12,154509733,6.930,1,13568290
2022,5,155812724,1.022,1,13761998
2022,12,155812724,0.509,1,13761999
2022,4,155812617,0.366,1,13761986
2022,12,154509768,2.600,1,13568304
2022,5,155813101,97.030,1,13762081
2022,5,154509823,4.760,1,13568323
2022,5,157606865,5.100,1,14013136
2022,2,155812751,0.500,2,13762002
2022,8,155812751,16.000,9,13762003
2022,1,155812804,0.336,1,13762012
2022,4,155812804,0.813,1,13762013
2022,12,157606908,0.040,1,14013144
2022,4,157606991,2.000,1,14013158
2022,4,157606922,0.328,1,14013147
2022,5,157606922,3.512,1,14013148
2022,12,157606922,2.193,1,14013149
2022,5,157607032,1.000,11,14013167
2022,5,157607027,0.500,1,14013164
2022,8,157607027,2.000,9,14013165
2022,12,157607027,1.000,1,14013166
2022,1,157607061,29.200,1,14013173
2022,5,157606959,58.700,1,14013154
2022,8,160574935,1.000,9,14419758
2022,5,160574963,6.340,1,14419772
2022,5,160574969,1.352,1,14419775
2022,5,160574957,3.990,1,14419769
2022,12,162605514,0.110,1,14685827
2022,5,162605057,4.000,1,14685787
2022,13,162605111,1.000,9,14685792
2022,12,162605112,0.130,1,14685793
2022,12,162605121,1.220,1,14685797
2022,12,162605074,0.500,1,14685788
2022,5,162605084,0.600,1,14685789
2022,8,162605084,9.000,9,14685790
2022,12,162605084,4.000,1,14685791
2022,5,162605118,0.600,1,14685795
2022,12,162605118,0.500,1,14685796
2022,5,162605142,1.770,3,14685798
2022,12,162605191,0.030,1,14685806
2022,5,162605199,1.220,3,14685807
2022,12,162605313,0.010,1,14685813
2022,16,162605313,9.000,9,14685814
2022,12,162605323,0.020,1,14685815
2022,4,162605164,1.000,7,14685800
2022,4,162605166,1.000,1,14685801
2022,12,162605185,1.500,1,14685802
2022,8,162605188,3.000,9,14685803
2022,8,162605188,7.200,1,14685804
2022,12,162605188,7.200,1,14685805
2022,5,165535194,4.000,10,15084740
2022,12,165535217,1.000,1,15084742
2022,5,155812801,1.000,1,13762010
2022,12,155812801,2.000,1,13762011
2022,5,160575606,4.800,1,14419974
2022,12,166751238,1.270,1,15265465
2022,12,160565064,1.000,1,14417355
2022,2,166750688,5.000,1,15265367
2022,15,157602929,1.000,1,14012403
2022,1,162600059,1.000,1,14684735
2022,5,166751166,1.000,1,15265456
2022,5,157603086,3.350,1,14012414
2022,12,160565118,1.000,1,14417366
2022,5,160565127,1.000,1,14417368
2022,5,147053131,1.000,3,12476180
2022,12,148381868,1.000,1,12664377
2022,12,151843040,2.000,1,13160646
2022,8,151843052,3.000,9,13160648
2022,5,151843073,2.000,1,13160652
2022,4,151843078,2.000,1,13160655
2022,5,151843099,1.000,1,13160657
2022,12,151842913,1.000,1,13160619
2022,5,154493652,6.000,1,13564492
2022,12,154493652,1.000,1,13564493
2022,12,154493662,1.000,1,13564495
2022,5,154493673,131.000,1,13564500
2022,12,154493684,26.750,1,13564502
2022,5,154493708,2.340,1,13564504
2022,8,154493708,2.000,9,13564505
2022,12,154493708,1.000,1,13564506
2022,5,154493727,1.120,1,13564508
2022,12,154493727,1.000,1,13564509
2022,5,154493744,83.970,1,13564512
2022,12,154493744,1.000,1,13564513
2022,5,154493771,2.990,1,13564517
2022,12,154493771,1.880,1,13564518
2022,16,154493771,2.000,9,13564519
2022,12,154493818,1.700,1,13564525
2022,5,154493830,62.180,1,13564529
2022,16,154493830,29.000,9,13564530
2022,5,154493646,15.030,1,13564490
2022,12,154493672,2.400,1,13564498
2022,16,154493672,36.500,9,13564499
2022,12,155797542,1.000,1,13759197
2022,5,155797557,4.320,1,13759204
2022,12,155797580,13.500,9,13759211
2022,16,155797580,1.750,9,13759212
2022,5,155797614,1.000,1,13759218
2022,12,155797614,1.000,1,13759219
2022,2,156680917,1.000,1,13874592
2022,5,157597092,4.000,1,14011103
2022,8,157597092,1.000,9,14011104
2022,12,157597092,1.500,1,14011105
2022,5,157597117,1.000,1,14011112
2022,12,157597144,2.110,3,14011121
2022,12,160550817,3.720,1,14414272
2022,16,160550819,1.000,9,14414273
2022,12,160550822,3.550,1,14414274
2022,16,160550822,2.000,9,14414275
2022,12,160550823,1.000,1,14414276
2022,5,160550824,1.380,1,14414277
2022,8,160550824,4.000,9,14414278
2022,12,160550824,1.000,1,14414279
2022,12,160550825,1.000,1,14414280
2022,5,160550826,27.600,1,14414281
2022,12,160550906,1.000,1,14414296
2022,12,162595046,1.000,1,14683148
2022,9,162595059,2.000,9,14683150
2022,12,162595059,1.000,1,14683151
2022,16,162595059,1.000,9,14683152
2022,5,162595074,10.480,1,14683157
2022,12,162595074,8.740,1,14683158
2022,5,157596874,9.600,1,14011070
2022,12,157596974,0.500,1,14011085
2022,5,160550030,7.100,1,14414141
2022,5,157597061,0.300,1,14011096
2022,5,157596957,6.000,1,14011083
2022,12,157596957,3.000,3,14011084
2022,12,157597103,0.670,1,14011108
2022,15,157597143,0.300,9,14011120
2022,5,157597052,7.300,1,14011095
2022,1,157597094,0.400,1,14011106
2022,12,157597094,41.800,1,14011107
2022,12,157597141,0.050,1,14011119
2022,12,157597192,0.100,1,14011130
2022,8,157597237,2.000,9,14011136
2022,8,157597050,0.500,1,14011094
2022,12,157597084,0.700,1,14011101
2022,5,157597112,19.000,1,14011111
2022,12,157597165,2.400,1,14011127
2022,12,157597299,3.400,1,14011151
2022,12,162594444,0.500,1,14682982
2022,5,160550198,7.300,1,14414178
2022,5,154485939,32.800,1,13562879
2022,5,154485989,5.600,1,13562894
2022,12,154485984,0.050,1,13562893
2022,5,154486017,4.300,1,13562901
2022,12,154486017,0.700,1,13562902
2022,5,154486033,4.300,1,13562909
2022,12,154486033,0.700,1,13562910
2022,5,154485952,4.000,1,13562883
2022,8,154485952,2.000,9,13562884
2022,5,154485999,2.400,1,13562898
2022,12,154485889,1.000,11,13562861
2022,12,154485895,1.000,11,13562862
2022,8,154485915,2.000,9,13562868
2022,8,154485915,0.900,1,13562869
2022,12,154485915,1.300,1,13562870
2022,5,154485938,8.400,1,13562878
2022,12,154485953,1.000,11,13562885
2022,12,154485979,0.800,1,13562889
2022,5,154485996,1.400,1,13562895
2022,12,154485996,0.400,1,13562896
2022,12,154485969,1.000,1,13562886
2022,12,155787050,0.400,1,13757014
2022,12,155787094,4.400,1,13757031
2022,12,155787110,4.400,1,13757038
2022,12,155787128,0.600,1,13757049
2022,12,155787148,0.800,1,13757057
2022,12,155787007,1.800,1,13757009
2022,12,157589241,1.200,1,14009458
2022,12,157589080,3.500,1,14009437
2022,12,157589119,1.400,1,14009441
2022,12,157589124,3.900,1,14009442
2022,12,157589142,3.900,1,14009444
2022,7,157589187,1.000,9,14009450
2022,5,157589303,1.000,11,14009472
2022,12,157589342,2.800,1,14009481
2022,16,157589161,5.000,9,14009447
2022,5,160534383,2.100,1,14411075
2022,5,162587058,0.260,1,14681399
2022,5,163302484,5.600,1,14770653
2022,12,147039094,0.500,1,12473796
2022,5,151809259,2.000,1,13152691
2022,5,148364911,5.700,1,12660937
2022,5,147039023,1.000,1,12473780
2022,5,147039089,3.000,1,12473794
2022,5,147039050,8.000,1,12473787
2022,12,151809281,5.000,1,13152696
2022,8,151809306,11.000,9,13152700
2022,12,151809306,2.000,1,13152701
2022,12,148364798,1.000,1,12660911
2022,5,148364827,4.000,1,12660922
2022,5,148364795,3.000,1,12660908
2022,8,148364795,4.000,9,12660909
2022,12,148364815,27.000,1,12660917
2022,5,148364837,5.000,1,12660924
2022,5,148364935,2.000,7,12660941
2022,12,148365121,15.000,1,12660985
2022,8,148364905,1.000,9,12660935
2022,12,148364905,1.000,1,12660936
2022,5,166730534,1.000,1,15261073
2022,5,148365046,1.050,3,12660967
2022,12,148365040,1.000,1,12660962
2022,8,148365088,1.000,1,12660978
2022,12,148365088,2.500,1,12660979
2022,5,148365072,1.000,1,12660971
2022,5,148365087,20.700,1,12660977
2022,12,151809250,1.000,1,13152690
2022,5,148365021,1.000,1,12660958
2022,12,148365021,1.000,1,12660959
2022,5,151809348,11.300,1,13152713
2022,5,148365190,1.000,1,12661005
2022,5,148365062,10.000,1,12660969
2022,5,148365152,0.000,1,12660993
2022,5,148365202,0.150,1,12661007
2022,4,148365042,0.450,1,12660963
2022,5,148365067,0.025,7,12660970
2022,12,151809411,0.200,1,13152723
2022,16,148365173,3.000,9,12660996
2022,5,148365006,2.000,1,12660956
2022,5,148365265,0.001,1,12661016
2022,5,148365151,1.000,1,12660992
2022,5,148365186,1.000,1,12661003
2022,12,148365186,1.000,1,12661004
2022,5,148365211,0.250,1,12661009
2022,5,151809340,1.000,1,13152710
2022,12,151809340,4.000,1,13152711
2022,5,148365252,0.500,1,12661015
2022,5,148365326,4.100,1,12661023
2022,12,148365243,0.500,1,12661014
2022,2,148365291,1.000,1,12661021
2022,12,148365332,0.500,1,12661024
