yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
183372022,18337,2022,TN0250100,TN0250100,,N,N,,I,JAMESTOWN,JAMESTOWN PD,Jamestown,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1920,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,0,0,4.7,4.7,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,FENTRESS,Not Specified,Y,Y,Y
183392022,18339,2022,TN0260000,TN0260000,,N,N,,I,FRANKLIN,FRANKLIN CO SO WINCHESTER,Franklin,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,25212,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,39,24,63,2,12,14,1.6,3.1,1996-07-01,1999-01-01,2004-06-01,2013-01-01,2015-10-01,2013-04-01,N,FRANKLIN,Not Specified,Y,Y,Y
183402022,18340,2022,TN0260100,TN0260100,,N,N,,I,UNIV OF THE SOUTH,SEWANEE PD,University of the South,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,2,3,5,0,0,1996-07-01,1997-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,FRANKLIN,Not Specified,Y,Y,Y
183412022,18341,2022,TN0260200,TN0260200,,N,N,,I,WINCHESTER,WINCHESTER PD,Winchester,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,9703,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,1,25,1,1,2,2.6,2.8,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,FRANKLIN,Not Specified,Y,Y,Y
183422022,18342,2022,TN0260300,TN0260300,,N,N,,I,COWAN,COWAN PD,Cowan,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1779,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.2,2.2,1996-07-01,2000-04-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,FRANKLIN,Not Specified,Y,Y,Y
183432022,18343,2022,TN0260400,TN0260400,,N,N,,I,DECHERD,DECHERD PD,Decherd,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2369,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,12,0,12,1,1,2,5.5,5.9,1996-07-01,1997-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,FRANKLIN,Not Specified,Y,Y,Y
183442022,18344,2022,TN0260500,TN0260500,,N,N,,I,ESTILL SPRINGS,ESTILL SPRINGS PD,Estill Springs,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2266,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,0,1,3.1,3.1,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,FRANKLIN,Not Specified,Y,Y,Y
183452022,18345,2022,TN0260600,TN0260600,,N,N,,I,HUNTLAND,HUNTLAND PD,Huntland,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,895,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,3.4,3.4,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,FRANKLIN,Not Specified,Y,Y,Y
183482022,18348,2022,TN0270000,TN0270000,,N,N,,I,GIBSON,GIBSON CO SO TRENTON,Gibson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,19871,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,41,20,61,3,21,24,2.2,4.3,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183492022,18349,2022,TN0270100,TN0270100,,N,N,,I,HUMBOLDT,HUMBOLDT PD,Humboldt,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,7831,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,1,23,2,3,5,3.1,3.6,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"GIBSON, MADISON","Jackson, TN",Y,Y,Y
183502022,18350,2022,TN0270200,TN0270200,,N,N,,I,MILAN,MILAN PD,Milan,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,8167,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,2,24,3,5,8,3.1,3.9,1996-07-01,1997-08-01,2004-06-01,2013-01-01,2015-07-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183512022,18351,2022,TN0270300,TN0270300,,N,N,,I,TRENTON,TRENTON PD,Trenton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,4243,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,5,6,4.0,5.2,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183522022,18352,2022,TN0270400,TN0270400,,N,N,,I,DYER,DYER PD,Dyer,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2312,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,2.6,3.0,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183532022,18353,2022,TN0270500,TN0270500,,N,N,,I,BRADFORD,BRADFORD PD,Bradford,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,989,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,5.1,5.1,1996-07-01,1999-04-01,2004-06-01,2013-01-01,2015-07-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183542022,18354,2022,TN0270600,TN0270600,,N,N,,I,GIBSON,GIBSON PD,Gibson,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,361,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,1,1,2.8,5.5,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-05-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183552022,18355,2022,TN0270800,TN0270800,,N,N,,I,RUTHERFORD,RUTHERFORD PD,Rutherford,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1140,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.8,1.8,1996-07-01,1998-02-01,2004-09-01,2013-01-01,2015-06-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183562022,18356,2022,TN0270900,TN0270900,,N,N,,I,MEDINA,MEDINA PD,Medina,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,5338,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,0,0,1.9,1.9,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GIBSON,"Jackson, TN",Y,Y,Y
183572022,18357,2022,TN0280000,TN0280000,,N,N,,I,GILES,GILES CO SO PULASKI,Giles,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,20196,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,36,11,47,4,18,22,2.0,3.4,1996-07-01,1999-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GILES,Not Specified,Y,Y,Y
183582022,18358,2022,TN0280100,TN0280100,,N,N,,I,PULASKI,PULASKI PD,Pulaski,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,8240,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,0,20,4,2,6,2.9,3.2,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GILES,Not Specified,Y,Y,Y
183592022,18359,2022,TN0280200,TN0280200,,N,N,,I,MINOR HILL,MINOR HILL PD,Minor Hill,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,515,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,3.9,3.9,1996-07-01,1999-09-01,2004-07-01,2013-02-01,2016-02-01,2013-07-01,N,GILES,Not Specified,Y,Y,Y
183602022,18360,2022,TN0280300,TN0280300,,N,N,,I,ARDMORE,ARDMORE PD,Ardmore,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1212,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,3,9,0,0,0,5.0,7.4,1996-07-01,1999-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"GILES, LINCOLN",Not Specified,Y,Y,Y
183622022,18362,2022,TN0280500,TN0280500,,N,N,,I,ELKTON,ELKTON PD,Elkton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,549,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,3.6,3.6,1996-07-01,2000-03-01,2004-10-01,2013-02-01,2016-03-01,2014-03-01,N,GILES,Not Specified,Y,Y,Y
183652022,18365,2022,TN0290000,TN0290000,,N,N,,I,GRAINGER,GRAINGER CO SO RUTLEDGE,Grainger,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,17701,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,21,13,34,0,1,1,1.2,2.0,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GRAINGER,"Morristown, TN",Y,Y,Y
183662022,18366,2022,TN0290100,TN0290100,,N,N,,I,RUTLEDGE,RUTLEDGE PD,Rutledge,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1282,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.3,2.3,1996-07-01,1999-10-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,GRAINGER,"Morristown, TN",Y,Y,Y
183672022,18367,2022,TN0290200,TN0290200,,N,N,,I,BLAINE,BLAINE PD BLAINE,Blaine,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2103,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,2.4,2.9,1996-07-01,1998-12-01,2004-06-01,2013-02-01,2016-02-01,2013-09-01,N,GRAINGER,"Morristown, TN",Y,Y,Y
183682022,18368,2022,TN0290300,TN0290300,,N,N,,I,BEAN STATION,BEAN STATION POLICE DEPARTMENT,Bean Station,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2983,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,4,8,0,0,0,1.3,2.7,1996-07-01,1999-08-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,GRAINGER,"Morristown, TN",Y,Y,Y
183692022,18369,2022,TN0300000,TN0300000,,N,N,,I,GREENE,GREENE CO SO GREENEVILLE,Greene,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,49699,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,69,53,122,7,43,50,1.5,3.5,1996-07-01,1999-01-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,GREENE,Not Specified,Y,Y,Y
183702022,18370,2022,TN0300100,TN0300100,,N,N,,I,GREENEVILLE,GREENEVILLE PD,Greeneville,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,15556,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,1,47,6,1,7,3.3,3.5,1996-07-01,1998-08-01,2004-07-01,2013-01-01,2015-07-01,2013-04-01,N,GREENE,Not Specified,Y,Y,Y
183712022,18371,2022,TN0300200,TN0300200,,N,N,,I,BAILEYTON,BAILEYTON PD GREENEVILLE,Baileyton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,452,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,6.6,6.6,1996-07-01,1998-12-01,2004-06-01,2013-01-01,2015-06-01,2013-09-01,N,GREENE,Not Specified,Y,Y,Y
183722022,18372,2022,TN0300300,TN0300300,,N,N,,I,DTF:3RD JUDICIAL DISTRIC,THIRD JUDICIAL DIST DRUG TASK FORCE GREENEVILLE,Drug Task Force:,3rd Judicial District,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,0,0,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GREENE,Not Specified,Y,Y,Y
183732022,18373,2022,TN0300400,TN0300400,,N,N,,I,TUSCULUM,TUSCULUM POLICE DEPARTMENT GREENEVILLE,Tusculum,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,3025,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,2,0,2,0,0,0,0.7,0.7,1996-07-01,1998-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GREENE,Not Specified,Y,Y,Y
183762022,18376,2022,TN0310000,TN0310000,,N,N,,I,GRUNDY,GRUNDY CO SO ALTAMONT,Grundy,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,11517,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,12,8,20,2,6,8,1.2,2.4,1996-07-01,1999-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,GRUNDY,Not Specified,Y,Y,Y
183772022,18377,2022,TN0310100,TN0310100,,N,N,,I,TRACY CITY,TRACY CITY PD,Tracy City,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1424,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.1,2.1,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-07-01,2013-06-01,N,GRUNDY,Not Specified,Y,Y,Y
183802022,18380,2022,TN0310400,TN0310400,,N,N,,I,MONTEAGLE,MONTEAGLE POLICE DEPARTMENT MONTEAGLE,Monteagle,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,1375,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,0,0,5.1,5.1,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-09-01,N,"FRANKLIN, GRUNDY, MARION",Not Specified,Y,Y,Y
183812022,18381,2022,TN0320000,TN0320000,,N,N,,I,HAMBLEN,HAMBLEN CO SO MORRISTOWN,Hamblen,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,33695,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,34,26,60,5,28,33,1.2,2.8,1996-07-01,1998-07-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMBLEN,"Morristown, TN",Y,Y,Y
183822022,18382,2022,TN0320100,TN0320100,,N,N,,I,MORRISTOWN,MORRISTOWN PD,Morristown,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,30988,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,69,0,69,8,5,13,2.5,2.6,1996-07-01,1998-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,"HAMBLEN, JEFFERSON","Morristown, TN",Y,Y,Y
183832022,18383,2022,TN0320200,TN0320200,,N,N,,I,WALTERS STATE COMM COLLE,WALTERS ST COMM COLLEGE CAMPUS POLICE,Walters State Community College,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,1,1,2,0,0,1996-07-01,1998-01-01,2004-06-01,2013-01-01,2015-08-01,2013-04-01,N,HAMBLEN,"Morristown, TN",Y,Y,Y
183852022,18385,2022,TN0320400,TN0320400,,N,N,,I,WILDLIFE RA: REGION 4,TENNESSEE WILDLIFE RESOURCES AGENCY MORRISTOWN,Wildlife Resources Agency:,Region 4,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other State Agency,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,47,0,47,3,3,6,0,0,1996-07-01,2000-06-01,2004-06-01,2013-01-01,2015-06-01,2013-07-01,N,HAMBLEN,"Morristown, TN",Y,Y,Y
183872022,18387,2022,TN0330000,TN0330000,,N,N,,I,HAMILTON,HAMILTON CO SHERIFFS OFFICE CHATTANOOGA,Hamilton,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,120070,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,160,139,299,10,101,111,1.4,3.4,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183882022,18388,2022,TN0330100,TN0330100,,N,N,,I,CHATTANOOGA,CHATTANOOGA PD,Chattanooga,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,182603,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,415,28,443,48,76,124,2.5,3.1,1996-07-01,2000-03-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183892022,18389,2022,TN0330200,TN0330200,,N,N,,I,EAST RIDGE,EAST RIDGE PD CHATTANOOGA,East Ridge,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,21790,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,0,40,2,4,6,1.9,2.1,1996-07-01,1999-08-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183902022,18390,2022,TN0330300,TN0330300,,N,N,,I,LOOKOUT MOUNTAIN,LOOKOUT MOUNTAIN PD,Lookout Mountain,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,2025,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,4,18,1,0,1,7.4,9.4,1996-07-01,2000-01-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183912022,18391,2022,TN0330500,TN0330500,,N,N,,I,SIGNAL MOUNTAIN,SIGNAL MOUNTAIN PD,Signal Mountain,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,8824,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,2,2,4,1.5,1.7,1996-07-01,1996-12-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183922022,18392,2022,TN0330600,TN0330600,,N,N,,I,SODDY-DAISY,SODDY-DAISY PD,Soddy-Daisy,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,13112,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,1,26,3,7,10,2.1,2.7,1996-07-01,1997-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183932022,18393,2022,TN0330700,TN0330700,,N,N,,I,COLLEGEDALE,COLLEGEDALE PD,Collegedale,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,12032,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,2,0,2,2.1,2.2,1996-07-01,1997-06-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183942022,18394,2022,TN0330800,TN0330800,,N,N,,I,RED BANK,RED BANK PD CHATTANOOGA,Red Bank,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,City,11862,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,3,2,5,2.0,2.2,1996-07-01,1999-11-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183952022,18395,2022,TN0330900,TN0330900,,N,N,,I,UNIV OF TN: CHATTANOOGA,UNIV OF TENN SAFETY AND SECURITY PD CHATTANOOGA,University of Tennessee:,Chattanooga,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,17,8,25,3,6,9,0,0,1996-07-01,1997-11-01,2004-06-01,2013-02-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
183992022,18399,2022,TN0331300,TN0331300,,N,N,,I,CHATTANOOGA METRO AIRPOR,CHATTANOOGA METROPOLITAN AIRPORT AUTHORITY,Chattanooga Metropolitan Airport,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,3,8,3,2,5,0,0,1996-07-01,2000-07-01,2004-10-01,2013-02-01,2015-06-01,2013-07-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
184022022,18402,2022,TN0331700,TN0331700,,N,N,,I,CHATTANOOGA ST COMM COLL,CHATTANOOGA ST TECH COM COLLEGE SECURITY OFFICE,Chattanooga State Community College,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,University or College,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,3,9,0,1,1,0,0,1996-07-01,1998-01-01,2011-03-01,2013-04-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
184042022,18404,2022,TN0332300,TN0332300,,N,N,,I,CHATTANOOGA HOUSING AUTH,CHATTANOOGA HOUSING POLICE,Chattanooga Housing Authority,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,Other,0,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,1,1,0,0,1996-07-01,2008-06-01,2009-02-01,2013-01-01,2015-06-01,2013-04-01,N,HAMILTON,"Chattanooga, TN-GA",Y,Y,Y
184052022,18405,2022,TN0340000,TN0340000,,N,N,,I,HANCOCK,HANCOCK CO SO SNEEDVILLE,Hancock,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,6975,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,21,31,52,2,9,11,3.3,9.0,1996-07-01,1997-11-01,2004-07-01,2013-01-01,2015-06-01,2013-04-01,N,HANCOCK,Not Specified,Y,Y,Y
184072022,18407,2022,TN0350000,TN0350000,,N,N,,I,HARDEMAN,HARDEMAN CO SO BOLIVAR,Hardeman,,A,47,Tennessee,TN,TN,6,East South Central,3,South,Region III,County,16462,23392,TNUCR0001,Tennessee Bureau of Investigation Statistics,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,28,10,38,1,12,13,1.8,3.1,1996-07-01,1996-09-01,2004-06-01,2013-01-01,2015-06-01,2013-04-01,N,HARDEMAN,Not Specified,Y,Y,Y
